pdf_name,pdf_link
NASDAQ_SBLK_2010,https://drive.google.com/file/d/1kdO47v0QRMcIgXmqHwoe1lRodUg7I_7Y/view?usp=sharing
NASDAQ_SBGI_2004,https://drive.google.com/file/d/1OK_vZLZgs2A6yFlfAYIzSJVOjCkTU2dM/view?usp=sharing
NASDAQ_SBFG_2013,https://drive.google.com/file/d/1m4y7kGuQ1NaBYHu8KQ3394djLlTJ142T/view?usp=sharing
NASDAQ_SBBX_2011,https://drive.google.com/file/d/14SmDcBXvDaG4zCKQmwQv2yw28rDKG-Di/view?usp=sharing
NASDAQ_SBAC_2007,https://drive.google.com/file/d/1Gr8ExTzGjTXx5OG8ngo3YIDALmhnZ5Wi/view?usp=sharing
NASDAQ_SAVA_2018,https://drive.google.com/file/d/1utpoyxley_CXBYeloCUZjHtKHPtUzzjt/view?usp=sharing
NASDAQ_SBBP_2016,https://drive.google.com/file/d/1GahIfky_P-0T72n-lqvmGTrLI93s7BQy/view?usp=sharing
NASDAQ_SATS_2020,https://drive.google.com/file/d/1RMVgnD1iibzWwIRsZTphIuZxyqdvs6-8/view?usp=sharing
NASDAQ_SANW_2018,https://drive.google.com/file/d/1aB29I8P7x8ukXvwFurceZCvcSfxipd0h/view?usp=sharing
NASDAQ_SASR_2013,https://drive.google.com/file/d/1NpfiQCA1HRugn4RH91C2ppU5bYCh9Fs_/view?usp=sharing
NASDAQ_SANA_2021,https://drive.google.com/file/d/1sSRh0JfJ1F1LroJdA2ry6vkPfrHFJcwg/view?usp=sharing
NASDAQ_SAMG_2022,https://drive.google.com/file/d/1JAqiC7JuHTLjMdTtxHGYWQWjA2gxH8ZT/view?usp=sharing
NASDAQ_SAGE_2018,https://drive.google.com/file/d/1BnsfKWmJPr5ZS7_A2dZvigdwqgt3yGeL/view?usp=sharing
NASDAQ_SALM_2007,https://drive.google.com/file/d/1Fua4QazUGCPpZLc5gt05YSi1aHnEP0XH/view?usp=sharing
NASDAQ_SAFM_2016,https://drive.google.com/file/d/17WyM6mW3-3SdmBN42u9tSIgHGUM2CP7w/view?usp=sharing
NASDAQ_SAFT_2012,https://drive.google.com/file/d/1cquHeDODBlz2it93gZWmc-MgRH4WoFo0/view?usp=sharing
NASDAQ_RYTM_2018,https://drive.google.com/file/d/1RceYtBwYq6-FxaXrqNSdBn9yClrSw8-e/view?usp=sharing
NASDAQ_RXRX_2022,https://drive.google.com/file/d/1Lt4WkTpE7wwTVp_ITyL8VbqaRfbcWW9k/view?usp=sharing
NASDAQ_RWLK_2020,https://drive.google.com/file/d/14pzr2upn-atxTNhLzF4thsNXQWoBFaQR/view?usp=sharing
NASDAQ_RWAY_2019,https://drive.google.com/file/d/1okpJOFkpuiBcRcu2SDWDhKOrpK3p9Nyb/view?usp=sharing
NASDAQ_RVPH_2022,https://drive.google.com/file/d/1fr4gcbXb0akOzR2YnV4srVvb5HlNRdzs/view?usp=sharing
NASDAQ_RVNC_2018,https://drive.google.com/file/d/1FhN4z7MpUh8OyP0uShgdlQbeqGwZbsUe/view?usp=sharing
NASDAQ_RVMD_2019,https://drive.google.com/file/d/1NniFzP3T1iJzO4sCKjdq_YqlxUltoLWs/view?usp=sharing
NASDAQ_RUN_2020,https://drive.google.com/file/d/1zJzePCMvql82MbBJeS4HwzuNr0W3T51n/view?usp=sharing
NASDAQ_RUTH_2020,https://drive.google.com/file/d/1V5_Vgnfu7YW5qbjpEpbLww7A2OqLW_4-/view?usp=sharing
NASDAQ_RSSS_2019,https://drive.google.com/file/d/1fxTMpnCAWvzNNXhH3PiIystau30aJGnr/view?usp=sharing
NASDAQ_RTL_2019,https://drive.google.com/file/d/1Fh4X2T_FB2r-Z7tx9Yx9AZ3J-GgCVmzx/view?usp=sharing
NASDAQ_RTRX_2016,https://drive.google.com/file/d/1iciCV6fw7hYoa4i6Qwub6VXJuRT-L0L7/view?usp=sharing
NASDAQ_RSVR_2020,https://drive.google.com/file/d/1UsCVewRZJEXgkLN9crB1ud7LNUSTYXnm/view?usp=sharing
NASDAQ_RUM_2022,https://drive.google.com/file/d/1PJxlytTOBjaJI3-kRKEJC9GoUTfJeBDF/view?usp=sharing
NASDAQ_RPTX_2021,https://drive.google.com/file/d/1pn69nJIE10rJUSAA4kjx0knzhpwj3NBJ/view?usp=sharing
NASDAQ_RPD_2018,https://drive.google.com/file/d/1y8HXBYj-dQyT6TjBMTKG6yc03gPc1DWb/view?usp=sharing
NASDAQ_RPAY_2022,https://drive.google.com/file/d/1LdEudXm3nH81npDPfjHvIflfaSBu2p24/view?usp=sharing
NASDAQ_ROVR_2020,https://drive.google.com/file/d/1as_n8d5VKlugZGkqFz6ynVsWmtd_PTF0/view?usp=sharing
NASDAQ_ROLL_2019,https://drive.google.com/file/d/14oBADkIyLxM6tyE7vLWh6nqjkG5rtBaL/view?usp=sharing
NASDAQ_ROIV_2022,https://drive.google.com/file/d/1_fRcFvpc6rFIi0Rp2j3Wmrblrctp1ct-/view?usp=sharing
NASDAQ_ROCK_2003,https://drive.google.com/file/d/1oRI56DS0n-3O2z1heZEOSBtXCWq8RKVC/view?usp=sharing
NASDAQ_ROAD_2019,https://drive.google.com/file/d/1VU1yXlP_F7DmzKkDAh6mRU7-Dd6_GKcc/view?usp=sharing
NASDAQ_RNST_2003,https://drive.google.com/file/d/1ii_AJLiacL6IrwxoNyQVo_1ZN9qsnQu8/view?usp=sharing
NASDAQ_RNXT_2021,https://drive.google.com/file/d/1B4qVhj4Gb9HhQ5JQovPSLrfKdWjH1QXs/view?usp=sharing
NASDAQ_RNET_2018,https://drive.google.com/file/d/1MOlPE5zkHwtcg3rtSx5QdJpmCSLYDWuW/view?usp=sharing
NASDAQ_RMR_2020,https://drive.google.com/file/d/15Vt_gVf_1dm4oK4NwFg_Imwd-QCSFo3c/view?usp=sharing
NASDAQ_RMTI_2010,https://drive.google.com/file/d/1IqS4c9kqr1PuDlAJUUos0J_PDdUl183a/view?usp=sharing
NASDAQ_RNDB_2013,https://drive.google.com/file/d/1K0kPHfs7KR2IcFAAa-gJPQMuTREUPtQR/view?usp=sharing
NASDAQ_RMBS_2010,https://drive.google.com/file/d/1Kw8vvWGKLcZ3fnxWjlVRGjv11V0HAGMB/view?usp=sharing
NASDAQ_RMCF_2016,https://drive.google.com/file/d/1B-mEqIf0YTdepZyQexWwofPFQPnjdF59/view?usp=sharing
NASDAQ_RLYB_2021,https://drive.google.com/file/d/1BGJjkULlj6AcMDMr5r3KYK_iBR95t18n/view?usp=sharing
NASDAQ_RMBI_2019,https://drive.google.com/file/d/14LbSnmfyuK85FPa310SWWqaJvvYGNwcZ/view?usp=sharing
NASDAQ_RIGL_2015,https://drive.google.com/file/d/1_i9rKoh58Q4Wa5V4i7gTmU6noeKWci2b/view?usp=sharing
NASDAQ_RIVE_2015,https://drive.google.com/file/d/1kRt8s_baHqMjnMXjWchuviuAN5pS9Zyd/view?usp=sharing
NASDAQ_RGLS_2015,https://drive.google.com/file/d/1ua6-K4dE6Tr5D25ZsP1cBnGjVIgG3ypX/view?usp=sharing
NASDAQ_RGCO_2018,https://drive.google.com/file/d/1a2G2soA20ndGuiLil75W7Vb7epncUM5z/view?usp=sharing
NASDAQ_RIBT_2022,https://drive.google.com/file/d/1jlQWl15E-p0MRq297cBpRWFq46HsSsXf/view?usp=sharing
NASDAQ_RGTI_2022,https://drive.google.com/file/d/1TcH-3cMrl1J3YAiJM2gDdVUKPf1AymcV/view?usp=sharing
NASDAQ_RFIL_2004,https://drive.google.com/file/d/1SpC7pywHt7PeZC_3hyVQCwPoexq1o8Fi/view?usp=sharing
NASDAQ_REYN_2022,https://drive.google.com/file/d/1ffC-ipYjFVI3ejNHIH5vnNO00WYYlseS/view?usp=sharing
NASDAQ_RELI_2020,https://drive.google.com/file/d/1HdY_IM8LlieIEYLdeIaCxQB_52RZTtDT/view?usp=sharing
NASDAQ_REPH_2016,https://drive.google.com/file/d/1b69NpNpPGa7hZei_6_HPXraSv-5bWqLO/view?usp=sharing
NASDAQ_RELV_2018,https://drive.google.com/file/d/1upUUvYx1Gn6wXX2wmBlp-41LjjozSppX/view?usp=sharing
NASDAQ_REGN_2019,https://drive.google.com/file/d/1WysnNdp43-4U0586cvoHTWkFqqf9gwr7/view?usp=sharing
NASDAQ_REKR_2019,https://drive.google.com/file/d/1FIPrKLi81KbOybeIbWDE1owuZw_xZ-HZ/view?usp=sharing
NASDAQ_RECN_2011,https://drive.google.com/file/d/1LJBc1yyji8WbRadbliIAd-t1JYngZKoR/view?usp=sharing
NASDAQ_REGI_2018,https://drive.google.com/file/d/1fqdpYbmC2OXy_8Up8DNLF7ORsBGDgAsw/view?usp=sharing
NASDAQ_REDU_2018,https://drive.google.com/file/d/13OFUfE2yRFJefTcOUwu6HpmKKk0-Y_3u/view?usp=sharing
NASDAQ_REAL_2019,https://drive.google.com/file/d/1Q4e9AncgHsJlltZvOF6vgWFSyq5VuqFL/view?usp=sharing
NASDAQ_RDUS_2010,https://drive.google.com/file/d/1qAnksC9TxXuVrs1xqnLpGT8kxqNIddzH/view?usp=sharing
NASDAQ_RDUS_2010,https://drive.google.com/file/d/1mJrIozsSO8rCM9DLzKqzSvDT8m2Px0Fu/view?usp=sharing
NASDAQ_RDNT_2022,https://drive.google.com/file/d/1fj1CJEZZpwd-qUVsPeAXcQfYZ9OEimUz/view?usp=sharing
NASDAQ_RCON_2019,https://drive.google.com/file/d/1wZL7StfYfdDfj2n2KoExmS7izH0W5UWI/view?usp=sharing
NASDAQ_RCKY_2012,https://drive.google.com/file/d/1xjcD8AN0fAYHTNuQorJT4XNanNSEMywf/view?usp=sharing
NASDAQ_RCKT_2020,https://drive.google.com/file/d/1bbygVb32fwiRKoKzF7RYfhkk8S6PCFq5/view?usp=sharing
NASDAQ_RCEL_2021,https://drive.google.com/file/d/1GW1GdiTv6GZVhHVCOqS1G2RpWa5GPoO-/view?usp=sharing
NASDAQ_RCAT_2021,https://drive.google.com/file/d/1ZLHB1QenUhrth5gIwU4ym1IA7EjTMzyT/view?usp=sharing
NASDAQ_RCII_2007,https://drive.google.com/file/d/1gQo1VsKwvEx7re1EQXgwUHNCwzf49FIq/view?usp=sharing
NASDAQ_RBB_2013,https://drive.google.com/file/d/1lfQUCd7acLjgj1B2Sn5nuGXO7CKibf6I/view?usp=sharing
NASDAQ_RBCAA_2018,https://drive.google.com/file/d/1pdPVVDn4u3on2PPCSOLNRYBWZcBPhOAt/view?usp=sharing
NASDAQ_RBCN_2015,https://drive.google.com/file/d/10X1THl46P1PnHBAlorjAXgnoujiPCfKv/view?usp=sharing
NASDAQ_RAVN_2012,https://drive.google.com/file/d/1C_a8nRHAFZVXuFQFmYcUsIPmToxcbusw/view?usp=sharing
NASDAQ_RAVE_2020,https://drive.google.com/file/d/1Qd5ZQB36QDVImcVFIEk5XCqULH6Otmh4/view?usp=sharing
NASDAQ_RAND_2019,https://drive.google.com/file/d/1NLOeIbmqGBoDdWx5vQfURG5lSWG7GqlL/view?usp=sharing
NASDAQ_RADA_2015,https://drive.google.com/file/d/1miVq8O0Sy5ie1ZEB_Bk1XPSB_4LSkvDY/view?usp=sharing
NASDAQ_QSI_2021,https://drive.google.com/file/d/1nAVPCqqmIlfu5CpXPQhTI36c_1fipzlj/view?usp=sharing
NASDAQ_QTNT_2019,https://drive.google.com/file/d/1FCZWtp0_FoAUKIHFweVhIslZo6zfUxEh/view?usp=sharing
NASDAQ_QTT_2019,https://drive.google.com/file/d/16Jk2zf8lX5l940J2LK5xAPIKilGExYn5/view?usp=sharing
NASDAQ_QTWW_2006,https://drive.google.com/file/d/1xISx0F1QFtPSFd_6N7qzHjlEvERACCgv/view?usp=sharing
NASDAQ_QLYS_2018,https://drive.google.com/file/d/1M1P5j6SXVlc-VTyHoLycjJMbpIeQqZXi/view?usp=sharing
NASDAQ_QNRX_2022,https://drive.google.com/file/d/1TieEWn2zHnrjSuRzc07Zr8x7ohQI9j3J/view?usp=sharing
NASDAQ_QIPT_2018,https://drive.google.com/file/d/18WBcnfOwxOJ9lF5d_VPeDbU1zA4lMIz1/view?usp=sharing
NASDAQ_QADA_2014,https://drive.google.com/file/d/184qj8ypGRFnxR7LU7cSHaJhumkCWt89N/view?usp=sharing
NASDAQ_QGEN_2010,https://drive.google.com/file/d/170_Su-OfZibEh_8Dl-6YbNDfGjXBuRxT/view?usp=sharing
NASDAQ_PZZA_2008,https://drive.google.com/file/d/1Qh5vQ4Ad-sDwqBh1wrzD9U2hALg-Na95/view?usp=sharing
NASDAQ_PYPL_2020,https://drive.google.com/file/d/1KWmYuT09JfQ1XBYSlYKocFNqh4UQ2ESI/view?usp=sharing
NASDAQ_PYCR_2022,https://drive.google.com/file/d/1AyentHL8RrOIK0LlEZj-UVikGYu2viiE/view?usp=sharing
NASDAQ_PTVE_2022,https://drive.google.com/file/d/1bPgQitxHyWyWmUar6JrHYSkUzrB5zazh/view?usp=sharing
NASDAQ_PT_2022,https://drive.google.com/file/d/105us-sfgvOYcoXfuG8tKe3FRpVKC7gaU/view?usp=sharing
NASDAQ_PTON_2022,https://drive.google.com/file/d/16OMS611_0gr0pQFWC1hP3khkOQpDIZjG/view?usp=sharing
NASDAQ_PTVCB_2018,https://drive.google.com/file/d/18e2FEN5P73vIeuUtEPSRBjdCO2_mZ0Q8/view?usp=sharing
NASDAQ_PTRS_2019,https://drive.google.com/file/d/1t5BwaQe1LXTfE64uNtEUZAQyCca4EqFY/view?usp=sharing
NASDAQ_PTLO_2022,https://drive.google.com/file/d/1ZnEmt-MWtbX8CKw_bF4ouvnyz4HF3eSA/view?usp=sharing
NASDAQ_PTEN_2015,https://drive.google.com/file/d/1byM-fbQoLRxbbpY6H0vAH4SulxMHY1s6/view?usp=sharing
NASDAQ_PSTV_2021,https://drive.google.com/file/d/1WQvJ6PWHArih8_2Eg3GUhsmQY-mGj9Ae/view?usp=sharing
NASDAQ_PTLA_2016,https://drive.google.com/file/d/1w11yg7-1e72l91KeEM7_ozrxTzDw6SAg/view?usp=sharing
NASDAQ_PTLA_2016,https://drive.google.com/file/d/1FEH7sfqJT7y9EUl-tg1jDxtHeztZv4J1/view?usp=sharing
NASDAQ_PTC_2016,https://drive.google.com/file/d/1IqAHZlzbEXvadeaK3BiENRZpVHuRapKU/view?usp=sharing
NASDAQ_PRVA_2022,https://drive.google.com/file/d/1FYP9GQvu0D-CIFyqiJim0GCtjPW6Q5v6/view?usp=sharing
NASDAQ_PRPO_2019,https://drive.google.com/file/d/1kYnyOnztTaROWX89pY-ryoj9uD5PJLM0/view?usp=sharing
NASDAQ_PRPL_2022,https://drive.google.com/file/d/1cGb5uHJLqziDARtMWEIHOOsppi_kMm-x/view?usp=sharing
NASDAQ_PRPH_2015,https://drive.google.com/file/d/1ORNhIOrW4URugdRjytmIPDko02oEP0w4/view?usp=sharing
NASDAQ_PRKR_2014,https://drive.google.com/file/d/1PAu9ngaBQldCrPnkbwZqe6A_pS2lxUIn/view?usp=sharing
NASDAQ_PROV_2017,https://drive.google.com/file/d/19qmELMlajo-B68Dg37jEU1gf7VQrxavY/view?usp=sharing
NASDAQ_PRIM_2013,https://drive.google.com/file/d/1DNeGpbhzILrmdVx1lSV4hw2pCRj7F4ih/view?usp=sharing
NASDAQ_PRGS_2001,https://drive.google.com/file/d/1ukUrub-i8Xi4n72nKsFaVWxqQ43L5LuY/view?usp=sharing
NASDAQ_PRGO_2019,https://drive.google.com/file/d/120Cf1lAgFE0hF118YZ_HGozjTT2mrd5U/view?usp=sharing
NASDAQ_PRDS_2021,https://drive.google.com/file/d/10GBk46VcJaiO7looTyE8tTTbatGaKDTP/view?usp=sharing
NASDAQ_PRAX_2021,https://drive.google.com/file/d/1tI9ApLUHWJXuMiBROjlb2f6VuNirOLmP/view?usp=sharing
NASDAQ_PRCT_2022,https://drive.google.com/file/d/1xQNezDn_5__z5zqdd0XgPQ3e_RxEJc3g/view?usp=sharing
NASDAQ_PRCP_2016,https://drive.google.com/file/d/1ZcUVRFiEnf7N-h-J7Q5bWCrKI0K4CRn4/view?usp=sharing
NASDAQ_PRAA_2013,https://drive.google.com/file/d/1cN32S59LMpDSN4x5nWgcw1uql0lC-MyQ/view?usp=sharing
NASDAQ_PPYAU_2022,https://drive.google.com/file/d/1PuiV3SMZuI6bldj_ZXCr2brLQE3qNrwR/view?usp=sharing
NASDAQ_PPBT_2022,https://drive.google.com/file/d/12bNf8VBGARMxIc9tWjX8YxiaV-ZvmjWg/view?usp=sharing
NASDAQ_PPD_2019,https://drive.google.com/file/d/1MRNf8U2a8FiFbzWECQaUdAi9U5pNjIE6/view?usp=sharing
NASDAQ_PPTA_2022,https://drive.google.com/file/d/1VtvWrIfNNIhWo0anprKtcKYq_M19GAUb/view?usp=sharing
NASDAQ_POLA_2020,https://drive.google.com/file/d/1ku7qENDNBNxxbIzmYLHIYj9eE_JTMcdf/view?usp=sharing
NASDAQ_POWI_2016,https://drive.google.com/file/d/1uc-G_SyMYwBPFZbeabepTyhuiAItmoaQ/view?usp=sharing
NASDAQ_PODD_2012,https://drive.google.com/file/d/1t6E-rjuhXGQbQ6rnD2OuUHbSrEdSJvgv/view?usp=sharing
NASDAQ_POAI_2020,https://drive.google.com/file/d/189k8NxDKTfPnq-RSpCZ3zOmuDW-UJOXr/view?usp=sharing
NASDAQ_PNTG_2020,https://drive.google.com/file/d/1V36GANwz4J6ViYTJzlrHY-P2GfP5WMaU/view?usp=sharing
NASDAQ_PNBK_2021,https://drive.google.com/file/d/1OwPR4QRyspT8hLVxuW2WcX4ioSePwjDs/view?usp=sharing
NASDAQ_PNFP_2019,https://drive.google.com/file/d/1tBXW7NboJWqqaew1RXnsGOcDCCYBE4C9/view?usp=sharing
NASDAQ_PMTS_2022,https://drive.google.com/file/d/1Z7z6qFa7AlG9gUxOY79TG6OINjzRXnNG/view?usp=sharing
NASDAQ_PNNT_2009,https://drive.google.com/file/d/1m4LOZKJjE46x1CsU4pj0e692nDjK0WPz/view?usp=sharing
NASDAQ_PLCE_2001,https://drive.google.com/file/d/1oqDQ1em5eIUKCXEhwPy0Egn_8jL-z2nM/view?usp=sharing
NASDAQ_PLBY_2022,https://drive.google.com/file/d/12cNcSHUf4Wqt55ZImjGYlEXMHq8yHuAI/view?usp=sharing
NASDAQ_PMCB_2010,https://drive.google.com/file/d/1MT2X9ZWhhImLqasCTFEqdugojNtgmYM6/view?usp=sharing
NASDAQ_PLL_2022,https://drive.google.com/file/d/1SjQVjsPwzzJaODarNOv2cfSYLOD8htYv/view?usp=sharing
NASDAQ_PLUG_2016,https://drive.google.com/file/d/1VhxSiX8FTliX9WNt3EHK96VeZ2kUdsNV/view?usp=sharing
NASDAQ_PKOH_2016,https://drive.google.com/file/d/1kYBchdaNkSDS8wGjOUuY0SE8gY46jYpM/view?usp=sharing
NASDAQ_PI_2017,https://drive.google.com/file/d/1M7daaRoobMZAtKpLKNrv_4oiDkTlEdph/view?usp=sharing
NASDAQ_PIXY_2020,https://drive.google.com/file/d/1K1s49Kt3O30ISI5OjpWgC-tAOzMZCKg4/view?usp=sharing
NASDAQ_PKBK_2006,https://drive.google.com/file/d/19BSlnV19SpUkwLKNnW9LxUKNKkfRfbGc/view?usp=sharing
NASDAQ_PINC_2021,https://drive.google.com/file/d/1TQM6EyNR-mvXRKMMWERe4C1RlyjiAzQ4/view?usp=sharing
NASDAQ_PICO_2015,https://drive.google.com/file/d/1980gE1voNvWt7YdvatNyzXt50gpWI0lj/view?usp=sharing
NASDAQ_PGNX_2016,https://drive.google.com/file/d/1GbKl62MB4N0q0iig9uG07FXdHtcybGT9/view?usp=sharing
NASDAQ_PGTI_2009,https://drive.google.com/file/d/1AcxoB7cBGg7lnRX9YA_AgWAWTZFuNSxw/view?usp=sharing
NASDAQ_PGEN_2018,https://drive.google.com/file/d/10PYFXliP0MTUGo7znlFrtzb5C_4rvjE1/view?usp=sharing
NASDAQ_PFHD_2019,https://drive.google.com/file/d/1befqEkkbruh29Uzz9spP_mG2qKRufqg9/view?usp=sharing
NASDAQ_PFPT_2014,https://drive.google.com/file/d/1yplSCpiuZzB4X7efAkapm0xd3CSgY9mT/view?usp=sharing
NASDAQ_PFMT_2012,https://drive.google.com/file/d/1gKNsDWOIkPLLmhHPjlepbDRoJcujsMR0/view?usp=sharing
NASDAQ_PFIN_2001,https://drive.google.com/file/d/1eQgU26FVyxfCX2xLjwNgzSCObZmiurKG/view?usp=sharing
NASDAQ_PFIE_2016,https://drive.google.com/file/d/1rEFhBlbWlsGYXvjXIEmE7sQiyfHcwCUF/view?usp=sharing
NASDAQ_PETQ_2017,https://drive.google.com/file/d/130KtBYSDHxaHagshfMhWQOO9K0MjBq2G/view?usp=sharing
NASDAQ_PETS_2016,https://drive.google.com/file/d/1W2s6qSuf8-KDP4gvSgKUEMYSqhu_mrO3/view?usp=sharing
NASDAQ_PFG_2013,https://drive.google.com/file/d/1z6tBdMMg963vrW43JU91VaC_4VZ7QDEq/view?usp=sharing
NASDAQ_PEBK_2020,https://drive.google.com/file/d/1R3JWExlAoOzGKtR2mYJ4l89kku2e_QBC/view?usp=sharing
NASDAQ_PDCO_2015,https://drive.google.com/file/d/10RLm7USk20fyXrs6F1fZ_ItArv9g-nGQ/view?usp=sharing
NASDAQ_PDD_2018,https://drive.google.com/file/d/1DKzT9dxIbnZHGuh-Jgc3IkGLSkj-Qjj6/view?usp=sharing
NASDAQ_PDLI_2017,https://drive.google.com/file/d/1-RQB9FYLIkbNLomOTPhAG4fznuqvuOTv/view?usp=sharing
NASDAQ_PCVX_2020,https://drive.google.com/file/d/1_GOfj3v_ocmMR3GQXzRLzcVfqCKBe7d1/view?usp=sharing
NASDAQ_PCT_2021,https://drive.google.com/file/d/1CyaRTlEj7scDAQDKNoIk-cLl9IMXedIh/view?usp=sharing
NASDAQ_PCYO_2016,https://drive.google.com/file/d/1NF-xlD2fkKpWwxZ7h0kiuw1a5se5osu8/view?usp=sharing
NASDAQ_PCSB_2017,https://drive.google.com/file/d/1JFKWBKui-D0s1fiQCWH2SC4nalUl8kU0/view?usp=sharing
NASDAQ_PCAR_2003,https://drive.google.com/file/d/1mEJJAeydpqVOWsdtw4us0Pw-NQ1W7tkb/view?usp=sharing
NASDAQ_PCAW_2012,https://drive.google.com/file/d/1S4bvqUWcBpxHH7CcnQYETT7T7OZvkPQR/view?usp=sharing
NASDAQ_PCCC_2017,https://drive.google.com/file/d/1r4P8Ihl-orJUKlF5QJc7QQIrujqtzaki/view?usp=sharing
NASDAQ_PCTY_2014,https://drive.google.com/file/d/1XLy4n4FdBA3zB8U2TTlMwoaSl1PKiwTr/view?usp=sharing
NASDAQ_PBIP_2017,https://drive.google.com/file/d/1TtDqlgCnJ_8IVAIhy_NhX7Q5yiP7tihS/view?usp=sharing
NASDAQ_PBPB_2021,https://drive.google.com/file/d/1l3gNA4xLmuwdtA1_PUoKPTYRaQ8qhCGu/view?usp=sharing
NASDAQ_PB_2002,https://drive.google.com/file/d/1E5to9b3ennv8M6G2gxwA9WbZWFXO6n60/view?usp=sharing
NASDAQ_PATK_2006,https://drive.google.com/file/d/1juFSB64cdVE6r6Ffue7ksmUl1BN0mrk_/view?usp=sharing
NASDAQ_PBFS_2019,https://drive.google.com/file/d/1ObYRnjSpPUS-3doeebWx9iaiPDja7vEN/view?usp=sharing
NASDAQ_PAYX_2009,https://drive.google.com/file/d/1aJb32yDdVyII3vg5E0ds-QbEfa9Ulq7h/view?usp=sharing
NASDAQ_PATI_2021,https://drive.google.com/file/d/1U05FTWGJUsARFWxoKZVnV6nPJaTIa7vX/view?usp=sharing
NASDAQ_PALI_2013,https://drive.google.com/file/d/1vy7H4n0bjaLds8TiLoSnieuBJaZzFNZg/view?usp=sharing
NASDAQ_PACW_2016,https://drive.google.com/file/d/12kdHIoJkgsdtkoJ-UwRXq5Y5D_YtSFO3/view?usp=sharing
NASDAQ_OZK_2018,https://drive.google.com/file/d/1HX3ICvBrvd-VKYdUx2GG4ElKcnF6NXJ-/view?usp=sharing
NASDAQ_PANL_2016,https://drive.google.com/file/d/1tDvRJJjx_a3hGqPTN6sW9DBnE4dAiykz/view?usp=sharing
NASDAQ_PACB_2020,https://drive.google.com/file/d/1LRWqg6JKmYc3LqT763XTmbR-uOgtYHZ5/view?usp=sharing
NASDAQ_OTTW_2022,https://drive.google.com/file/d/1pmjTOC0JF1EYqmbne30-A7VC3EDhUN0v/view?usp=sharing
NASDAQ_OVLY_2012,https://drive.google.com/file/d/1zxMONxW2Y0_e_rloF_Xf08XkuhogimZm/view?usp=sharing
NASDAQ_OXFD_2015,https://drive.google.com/file/d/1jGIxvymZlyBPEiFCe7Jmq0-owihAUNmO/view?usp=sharing
NASDAQ_OSS_2018,https://drive.google.com/file/d/1cwB9WLBUhegQkjNzO2751HJIzAM5w_Cj/view?usp=sharing
NASDAQ_OSIS_2014,https://drive.google.com/file/d/1VyU6oodZPXhwo9sOwiranOe5vnmN1ErU/view?usp=sharing
NASDAQ_OSMT_2018,https://drive.google.com/file/d/1Mcj_PhQkAqZSKmCBw9CSiEyyk6yEueIC/view?usp=sharing
NASDAQ_OSPN_2018,https://drive.google.com/file/d/1T-o9b0VUbV2xaNHHnU4T7tU1pneg0U_3/view?usp=sharing
NASDAQ_ORTX_2020,https://drive.google.com/file/d/1Tvzq6nS42fPPAZSAvdwNmy5yq84B1yc4/view?usp=sharing
NASDAQ_OPXS_2013,https://drive.google.com/file/d/1DRAGCfHThZEqEf3yuUhKjWA16D1KOc8x/view?usp=sharing
NASDAQ_ORGS_2021,https://drive.google.com/file/d/1w1FwpchArwalKXdIhrVATQaq8kUYvqh0/view?usp=sharing
NASDAQ_ORGO_2020_784c443720344933a6767ce2661ed21e,https://drive.google.com/file/d/1Q-1re3fZrVwlgREXEr1ugCXa2Vu5xKrb/view?usp=sharing
NASDAQ_ORIC_2020,https://drive.google.com/file/d/107xIuFm5uduecG7IfbWOqCkkp1xBjMNT/view?usp=sharing
NASDAQ_OPNT_2019,https://drive.google.com/file/d/1HPlQl3Eh7aN_qjdw5oTJWwsBudoin8dK/view?usp=sharing
NASDAQ_OPTN_2020,https://drive.google.com/file/d/1Cuacoclp41NDywQg5fA7-n8xkZ4XNWhy/view?usp=sharing
NASDAQ_OPOF_2020,https://drive.google.com/file/d/1NB6RFev03-9rpjiivYuH9H0-rHZLElHd/view?usp=sharing
NASDAQ_OPRT_2019,https://drive.google.com/file/d/1L2FfWY0lL2aVBkdH2CNhgnfrS0kbQAqH/view?usp=sharing
NASDAQ_OPRA_2019,https://drive.google.com/file/d/1iO6ISLoGQsVrD9MW2e37M3imLw4ZhfzP/view?usp=sharing
NASDAQ_OPCH_2022,https://drive.google.com/file/d/1SuVwjlxndxD5qsij3gnsPxP0GERoZhj7/view?usp=sharing
NASDAQ_OPBK_2019,https://drive.google.com/file/d/1QuNsPb7E4YNEKHMFXV7WbDYimjlC1szT/view?usp=sharing
NASDAQ_ON_2020,https://drive.google.com/file/d/1it_EixGw0bq-tMsYwQGfNv4Rqscr2vRf/view?usp=sharing
NASDAQ_OPI_2021,https://drive.google.com/file/d/1dp3uU2_scu8u4T0KRJyo12fdTrAx1lZo/view?usp=sharing
NASDAQ_OPGN_2019,https://drive.google.com/file/d/1Yi11EaAiheABmORR8QG1_ukLF9u88vO4/view?usp=sharing
NASDAQ_ONDS_2018,https://drive.google.com/file/d/1QjGOIkvNqQiRNB3B0joELf-kyzMGYCdA/view?usp=sharing
NASDAQ_OM_2022,https://drive.google.com/file/d/12sgECamQzxXucCyXNcn8sArvr84lid0c/view?usp=sharing
NASDAQ_ONTX_2021,https://drive.google.com/file/d/1fph5VkioGJAzeQWx3qE1E5-15KcmZ0yG/view?usp=sharing
